encabezado	informacion
777 	 sp|P57549|LON_BUCAI 	 FunFam 	 1
291 	 sp|P57518|CORC_BUCAI 	 CDD 	 67
291 	 sp|P57518|CORC_BUCAI 	 ProSiteProfiles 	 72
291 	 sp|P57518|CORC_BUCAI 	 ProSiteProfiles 	 137
291 	 sp|P57518|CORC_BUCAI 	 SUPERFAMILY 	 203
291 	 sp|P57518|CORC_BUCAI 	 Gene3D 	 194
291 	 sp|P57518|CORC_BUCAI 	 PANTHER 	 32
291 	 sp|P57518|CORC_BUCAI 	 SMART 	 204
291 	 sp|P57518|CORC_BUCAI 	 Gene3D 	 50
291 	 sp|P57518|CORC_BUCAI 	 Pfam 	 205
291 	 sp|P57518|CORC_BUCAI 	 FunFam 	 49
291 	 sp|P57518|CORC_BUCAI 	 SUPERFAMILY 	 58
435 	 sp|P57201|HISX_BUCAI 	 PANTHER 	 10
435 	 sp|P57201|HISX_BUCAI 	 Gene3D 	 237
435 	 sp|P57201|HISX_BUCAI 	 Pfam 	 30
435 	 sp|P57201|HISX_BUCAI 	 SUPERFAMILY 	 7
435 	 sp|P57201|HISX_BUCAI 	 FunFam 	 36
435 	 sp|P57201|HISX_BUCAI 	 PIRSF 	 3
435 	 sp|P57201|HISX_BUCAI 	 PRINTS 	 362
435 	 sp|P57201|HISX_BUCAI 	 PRINTS 	 231
435 	 sp|P57201|HISX_BUCAI 	 PRINTS 	 199
435 	 sp|P57201|HISX_BUCAI 	 PRINTS 	 37
435 	 sp|P57201|HISX_BUCAI 	 PRINTS 	 321
435 	 sp|P57201|HISX_BUCAI 	 PRINTS 	 169
435 	 sp|P57201|HISX_BUCAI 	 PRINTS 	 253
435 	 sp|P57201|HISX_BUCAI 	 PRINTS 	 138
435 	 sp|P57201|HISX_BUCAI 	 Coils 	 286
435 	 sp|P57201|HISX_BUCAI 	 FunFam 	 240
435 	 sp|P57201|HISX_BUCAI 	 CDD 	 33
435 	 sp|P57201|HISX_BUCAI 	 NCBIfam 	 37
435 	 sp|P57201|HISX_BUCAI 	 Gene3D 	 34
435 	 sp|P57201|HISX_BUCAI 	 Hamap 	 8
435 	 sp|P57201|HISX_BUCAI 	 Gene3D 	 107
435 	 sp|P57201|HISX_BUCAI 	 ProSitePatterns 	 231
286 	 sp|P57267|ISPE_BUCAI 	 PIRSF 	 1
286 	 sp|P57267|ISPE_BUCAI 	 Hamap 	 3
286 	 sp|P57267|ISPE_BUCAI 	 Gene3D 	 166
286 	 sp|P57267|ISPE_BUCAI 	 PANTHER 	 3
286 	 sp|P57267|ISPE_BUCAI 	 Pfam 	 92
286 	 sp|P57267|ISPE_BUCAI 	 Gene3D 	 3
286 	 sp|P57267|ISPE_BUCAI 	 NCBIfam 	 3
286 	 sp|P57267|ISPE_BUCAI 	 Pfam 	 215
286 	 sp|P57267|ISPE_BUCAI 	 SUPERFAMILY 	 1
286 	 sp|P57267|ISPE_BUCAI 	 SUPERFAMILY 	 167
440 	 sp|P57211|TILS_BUCAI 	 SUPERFAMILY 	 225
440 	 sp|P57211|TILS_BUCAI 	 SMART 	 355
440 	 sp|P57211|TILS_BUCAI 	 NCBIfam 	 355
440 	 sp|P57211|TILS_BUCAI 	 Hamap 	 2
440 	 sp|P57211|TILS_BUCAI 	 Pfam 	 356
440 	 sp|P57211|TILS_BUCAI 	 Gene3D 	 6
440 	 sp|P57211|TILS_BUCAI 	 NCBIfam 	 14
440 	 sp|P57211|TILS_BUCAI 	 Pfam 	 239
440 	 sp|P57211|TILS_BUCAI 	 CDD 	 13
440 	 sp|P57211|TILS_BUCAI 	 PANTHER 	 12
440 	 sp|P57211|TILS_BUCAI 	 SUPERFAMILY 	 8
440 	 sp|P57211|TILS_BUCAI 	 SUPERFAMILY 	 316
440 	 sp|P57211|TILS_BUCAI 	 Pfam 	 14
440 	 sp|P57211|TILS_BUCAI 	 Gene3D 	 225
282 	 sp|P57192|RSMI_BUCAI 	 NCBIfam 	 8
282 	 sp|P57192|RSMI_BUCAI 	 Gene3D 	 5
282 	 sp|P57192|RSMI_BUCAI 	 ProSitePatterns 	 86
282 	 sp|P57192|RSMI_BUCAI 	 Gene3D 	 117
282 	 sp|P57192|RSMI_BUCAI 	 PANTHER 	 7
282 	 sp|P57192|RSMI_BUCAI 	 CDD 	 10
282 	 sp|P57192|RSMI_BUCAI 	 Hamap 	 8
282 	 sp|P57192|RSMI_BUCAI 	 FunFam 	 116
282 	 sp|P57192|RSMI_BUCAI 	 SUPERFAMILY 	 7
282 	 sp|P57192|RSMI_BUCAI 	 PIRSF 	 2
282 	 sp|P57192|RSMI_BUCAI 	 Pfam 	 9
108 	 sp|P57284|GLRX4_BUCAI 	 Gene3D 	 6
108 	 sp|P57284|GLRX4_BUCAI 	 CDD 	 7
108 	 sp|P57284|GLRX4_BUCAI 	 Pfam 	 16
108 	 sp|P57284|GLRX4_BUCAI 	 FunFam 	 6
108 	 sp|P57284|GLRX4_BUCAI 	 PIRSF 	 1
108 	 sp|P57284|GLRX4_BUCAI 	 ProSiteProfiles 	 4
108 	 sp|P57284|GLRX4_BUCAI 	 PANTHER 	 2
108 	 sp|P57284|GLRX4_BUCAI 	 NCBIfam 	 4
108 	 sp|P57284|GLRX4_BUCAI 	 SUPERFAMILY 	 2
184 	 sp|P57637|ORN_BUCAI 	 FunFam 	 1
184 	 sp|P57637|ORN_BUCAI 	 Gene3D 	 1
184 	 sp|P57637|ORN_BUCAI 	 SMART 	 7
184 	 sp|P57637|ORN_BUCAI 	 Hamap 	 3
184 	 sp|P57637|ORN_BUCAI 	 SUPERFAMILY 	 2
184 	 sp|P57637|ORN_BUCAI 	 Pfam 	 9
184 	 sp|P57637|ORN_BUCAI 	 CDD 	 8
184 	 sp|P57637|ORN_BUCAI 	 PANTHER 	 5
459 	 sp|P57611|DNAB_BUCAI 	 SMART 	 213
459 	 sp|P57611|DNAB_BUCAI 	 Gene3D 	 174
459 	 sp|P57611|DNAB_BUCAI 	 FunFam 	 10
459 	 sp|P57611|DNAB_BUCAI 	 Gene3D 	 9
459 	 sp|P57611|DNAB_BUCAI 	 SUPERFAMILY 	 15
459 	 sp|P57611|DNAB_BUCAI 	 FunFam 	 175
459 	 sp|P57611|DNAB_BUCAI 	 CDD 	 196
459 	 sp|P57611|DNAB_BUCAI 	 PANTHER 	 13
459 	 sp|P57611|DNAB_BUCAI 	 ProSiteProfiles 	 190
459 	 sp|P57611|DNAB_BUCAI 	 SUPERFAMILY 	 194
459 	 sp|P57611|DNAB_BUCAI 	 Pfam 	 196
459 	 sp|P57611|DNAB_BUCAI 	 Pfam 	 17
459 	 sp|P57611|DNAB_BUCAI 	 NCBIfam 	 17
173 	 sp|P57605|AROK_BUCAI 	 CDD 	 6
173 	 sp|P57605|AROK_BUCAI 	 Gene3D 	 1
173 	 sp|P57605|AROK_BUCAI 	 ProSitePatterns 	 60
173 	 sp|P57605|AROK_BUCAI 	 PANTHER 	 3
173 	 sp|P57605|AROK_BUCAI 	 PRINTS 	 59
173 	 sp|P57605|AROK_BUCAI 	 PRINTS 	 7
173 	 sp|P57605|AROK_BUCAI 	 PRINTS 	 98
173 	 sp|P57605|AROK_BUCAI 	 PRINTS 	 31
173 	 sp|P57605|AROK_BUCAI 	 PRINTS 	 77
173 	 sp|P57605|AROK_BUCAI 	 FunFam 	 1
173 	 sp|P57605|AROK_BUCAI 	 Pfam 	 13
173 	 sp|P57605|AROK_BUCAI 	 SUPERFAMILY 	 4
173 	 sp|P57605|AROK_BUCAI 	 Hamap 	 4
130 	 sp|P57222|Y122_BUCAI 	 ProSitePatterns 	 110
130 	 sp|P57222|Y122_BUCAI 	 Pfam 	 18
130 	 sp|P57222|Y122_BUCAI 	 NCBIfam 	 19
130 	 sp|P57222|Y122_BUCAI 	 Gene3D 	 18
130 	 sp|P57222|Y122_BUCAI 	 PANTHER 	 13
130 	 sp|P57222|Y122_BUCAI 	 SUPERFAMILY 	 12
628 	 sp|P57117|MNMG_BUCAI 	 ProSitePatterns 	 368
628 	 sp|P57117|MNMG_BUCAI 	 Gene3D 	 459
628 	 sp|P57117|MNMG_BUCAI 	 SMART 	 546
628 	 sp|P57117|MNMG_BUCAI 	 Pfam 	 561
628 	 sp|P57117|MNMG_BUCAI 	 Gene3D 	 571
628 	 sp|P57117|MNMG_BUCAI 	 FunFam 	 459
628 	 sp|P57117|MNMG_BUCAI 	 PANTHER 	 6
628 	 sp|P57117|MNMG_BUCAI 	 FunFam 	 2
628 	 sp|P57117|MNMG_BUCAI 	 Hamap 	 5
628 	 sp|P57117|MNMG_BUCAI 	 NCBIfam 	 7
628 	 sp|P57117|MNMG_BUCAI 	 SUPERFAMILY 	 6
628 	 sp|P57117|MNMG_BUCAI 	 Gene3D 	 294
628 	 sp|P57117|MNMG_BUCAI 	 Gene3D 	 2
628 	 sp|P57117|MNMG_BUCAI 	 Pfam 	 460
628 	 sp|P57117|MNMG_BUCAI 	 Pfam 	 8
628 	 sp|P57117|MNMG_BUCAI 	 ProSitePatterns 	 273
628 	 sp|P57117|MNMG_BUCAI 	 FunFam 	 295
628 	 sp|P57117|MNMG_BUCAI 	 FunFam 	 570
263 	 sp|P57293|PANB_BUCAI 	 PANTHER 	 2
263 	 sp|P57293|PANB_BUCAI 	 CDD 	 6
263 	 sp|P57293|PANB_BUCAI 	 PIRSF 	 1
263 	 sp|P57293|PANB_BUCAI 	 NCBIfam 	 2
263 	 sp|P57293|PANB_BUCAI 	 FunFam 	 1
263 	 sp|P57293|PANB_BUCAI 	 Hamap 	 4
263 	 sp|P57293|PANB_BUCAI 	 SUPERFAMILY 	 4
263 	 sp|P57293|PANB_BUCAI 	 Gene3D 	 1
263 	 sp|P57293|PANB_BUCAI 	 Pfam 	 4
160 	 sp|P57248|LSPA_BUCAI 	 Hamap 	 10
160 	 sp|P57248|LSPA_BUCAI 	 ProSitePatterns 	 106
160 	 sp|P57248|LSPA_BUCAI 	 PANTHER 	 8
160 	 sp|P57248|LSPA_BUCAI 	 NCBIfam 	 2
160 	 sp|P57248|LSPA_BUCAI 	 PRINTS 	 139
160 	 sp|P57248|LSPA_BUCAI 	 PRINTS 	 55
160 	 sp|P57248|LSPA_BUCAI 	 PRINTS 	 103
160 	 sp|P57248|LSPA_BUCAI 	 Pfam 	 18
473 	 sp|P57215|RNFC_BUCAI 	 ProSiteProfiles 	 368
473 	 sp|P57215|RNFC_BUCAI 	 Gene3D 	 104
473 	 sp|P57215|RNFC_BUCAI 	 PANTHER 	 1
473 	 sp|P57215|RNFC_BUCAI 	 Pfam 	 336
473 	 sp|P57215|RNFC_BUCAI 	 NCBIfam 	 1
473 	 sp|P57215|RNFC_BUCAI 	 SUPERFAMILY 	 297
473 	 sp|P57215|RNFC_BUCAI 	 Gene3D 	 328
473 	 sp|P57215|RNFC_BUCAI 	 Hamap 	 1
473 	 sp|P57215|RNFC_BUCAI 	 ProSiteProfiles 	 328
473 	 sp|P57215|RNFC_BUCAI 	 ProSitePatterns 	 376
473 	 sp|P57215|RNFC_BUCAI 	 ProSitePatterns 	 337
473 	 sp|P57215|RNFC_BUCAI 	 SUPERFAMILY 	 62
473 	 sp|P57215|RNFC_BUCAI 	 Pfam 	 99
161 	 sp|Q9WXI7|PTGA_BUCAI 	 Gene3D 	 6
161 	 sp|Q9WXI7|PTGA_BUCAI 	 Pfam 	 14
161 	 sp|Q9WXI7|PTGA_BUCAI 	 NCBIfam 	 15
161 	 sp|Q9WXI7|PTGA_BUCAI 	 SUPERFAMILY 	 5
161 	 sp|Q9WXI7|PTGA_BUCAI 	 FunFam 	 5
161 	 sp|Q9WXI7|PTGA_BUCAI 	 ProSiteProfiles 	 31
161 	 sp|Q9WXI7|PTGA_BUCAI 	 PANTHER 	 10
228 	 sp|P57383|LOLD_BUCAI 	 CDD 	 6
228 	 sp|P57383|LOLD_BUCAI 	 SMART 	 34
228 	 sp|P57383|LOLD_BUCAI 	 Pfam 	 25
228 	 sp|P57383|LOLD_BUCAI 	 Gene3D 	 1
228 	 sp|P57383|LOLD_BUCAI 	 SUPERFAMILY 	 5
228 	 sp|P57383|LOLD_BUCAI 	 ProSitePatterns 	 146
228 	 sp|P57383|LOLD_BUCAI 	 ProSiteProfiles 	 6
228 	 sp|P57383|LOLD_BUCAI 	 NCBIfam 	 5
228 	 sp|P57383|LOLD_BUCAI 	 PANTHER 	 1
274 	 sp|P57323|DAPD_BUCAI 	 ProSitePatterns 	 134
274 	 sp|P57323|DAPD_BUCAI 	 Pfam 	 3
274 	 sp|P57323|DAPD_BUCAI 	 CDD 	 102
274 	 sp|P57323|DAPD_BUCAI 	 NCBIfam 	 4
274 	 sp|P57323|DAPD_BUCAI 	 SUPERFAMILY 	 2
274 	 sp|P57323|DAPD_BUCAI 	 PANTHER 	 60
274 	 sp|P57323|DAPD_BUCAI 	 Gene3D 	 88
274 	 sp|P57323|DAPD_BUCAI 	 Coils 	 1
274 	 sp|P57323|DAPD_BUCAI 	 Hamap 	 1
274 	 sp|P57323|DAPD_BUCAI 	 Pfam 	 175
274 	 sp|P57323|DAPD_BUCAI 	 Gene3D 	 1
707 	 sp|P57454|PNP_BUCAI 	 FunFam 	 550
707 	 sp|P57454|PNP_BUCAI 	 Hamap 	 3
707 	 sp|P57454|PNP_BUCAI 	 Pfam 	 242
707 	 sp|P57454|PNP_BUCAI 	 ProSiteProfiles 	 553
707 	 sp|P57454|PNP_BUCAI 	 FunFam 	 622
707 	 sp|P57454|PNP_BUCAI 	 Gene3D 	 622
707 	 sp|P57454|PNP_BUCAI 	 SUPERFAMILY 	 450
707 	 sp|P57454|PNP_BUCAI 	 CDD 	 5
707 	 sp|P57454|PNP_BUCAI 	 Gene3D 	 2
707 	 sp|P57454|PNP_BUCAI 	 ProSiteProfiles 	 622
707 	 sp|P57454|PNP_BUCAI 	 SMART 	 620
707 	 sp|P57454|PNP_BUCAI 	 SUPERFAMILY 	 609
707 	 sp|P57454|PNP_BUCAI 	 CDD 	 622
707 	 sp|P57454|PNP_BUCAI 	 SUPERFAMILY 	 230
707 	 sp|P57454|PNP_BUCAI 	 Pfam 	 557
707 	 sp|P57454|PNP_BUCAI 	 Pfam 	 619
707 	 sp|P57454|PNP_BUCAI 	 FunFam 	 3
707 	 sp|P57454|PNP_BUCAI 	 SUPERFAMILY 	 554
707 	 sp|P57454|PNP_BUCAI 	 FunFam 	 236
707 	 sp|P57454|PNP_BUCAI 	 SMART 	 552
707 	 sp|P57454|PNP_BUCAI 	 Gene3D 	 233
707 	 sp|P57454|PNP_BUCAI 	 Gene3D 	 550
707 	 sp|P57454|PNP_BUCAI 	 SUPERFAMILY 	 296
707 	 sp|P57454|PNP_BUCAI 	 PIRSF 	 1
707 	 sp|P57454|PNP_BUCAI 	 SUPERFAMILY 	 145
707 	 sp|P57454|PNP_BUCAI 	 Pfam 	 324
707 	 sp|P57454|PNP_BUCAI 	 Pfam 	 15
707 	 sp|P57454|PNP_BUCAI 	 CDD 	 551
707 	 sp|P57454|PNP_BUCAI 	 CDD 	 324
707 	 sp|P57454|PNP_BUCAI 	 Pfam 	 147
707 	 sp|P57454|PNP_BUCAI 	 Pfam 	 461
707 	 sp|P57454|PNP_BUCAI 	 PANTHER 	 6
707 	 sp|P57454|PNP_BUCAI 	 NCBIfam 	 10
707 	 sp|P57454|PNP_BUCAI 	 SUPERFAMILY 	 3
194 	 sp|P57340|GRPE1_BUCAI 	 PRINTS 	 170
194 	 sp|P57340|GRPE1_BUCAI 	 PRINTS 	 142
194 	 sp|P57340|GRPE1_BUCAI 	 PRINTS 	 84
194 	 sp|P57340|GRPE1_BUCAI 	 Coils 	 37
194 	 sp|P57340|GRPE1_BUCAI 	 PANTHER 	 5
194 	 sp|P57340|GRPE1_BUCAI 	 Pfam 	 28
194 	 sp|P57340|GRPE1_BUCAI 	 CDD 	 65
194 	 sp|P57340|GRPE1_BUCAI 	 Gene3D 	 1
194 	 sp|P57340|GRPE1_BUCAI 	 Hamap 	 4
194 	 sp|P57340|GRPE1_BUCAI 	 SUPERFAMILY 	 135
194 	 sp|P57340|GRPE1_BUCAI 	 ProSitePatterns 	 145
194 	 sp|P57340|GRPE1_BUCAI 	 Gene3D 	 135
194 	 sp|P57340|GRPE1_BUCAI 	 SUPERFAMILY 	 49
1407 	 sp|P57145|RPOC_BUCAI 	 Gene3D 	 948
1407 	 sp|P57145|RPOC_BUCAI 	 Gene3D 	 638
1407 	 sp|P57145|RPOC_BUCAI 	 Gene3D 	 372
1407 	 sp|P57145|RPOC_BUCAI 	 NCBIfam 	 19
1407 	 sp|P57145|RPOC_BUCAI 	 FunFam 	 1023
1407 	 sp|P57145|RPOC_BUCAI 	 CDD 	 1128
1407 	 sp|P57145|RPOC_BUCAI 	 FunFam 	 372
1407 	 sp|P57145|RPOC_BUCAI 	 Gene3D 	 7
1407 	 sp|P57145|RPOC_BUCAI 	 Gene3D 	 494
1407 	 sp|P57145|RPOC_BUCAI 	 Pfam 	 489
1407 	 sp|P57145|RPOC_BUCAI 	 Pfam 	 15
1407 	 sp|P57145|RPOC_BUCAI 	 Gene3D 	 1023
1407 	 sp|P57145|RPOC_BUCAI 	 FunFam 	 638
1407 	 sp|P57145|RPOC_BUCAI 	 Pfam 	 392
1407 	 sp|P57145|RPOC_BUCAI 	 Pfam 	 344
1407 	 sp|P57145|RPOC_BUCAI 	 Hamap 	 9
1407 	 sp|P57145|RPOC_BUCAI 	 FunFam 	 1316
1407 	 sp|P57145|RPOC_BUCAI 	 Pfam 	 766
1407 	 sp|P57145|RPOC_BUCAI 	 FunFam 	 12
1407 	 sp|P57145|RPOC_BUCAI 	 Gene3D 	 335
1407 	 sp|P57145|RPOC_BUCAI 	 Gene3D 	 1151
1407 	 sp|P57145|RPOC_BUCAI 	 SMART 	 235
1407 	 sp|P57145|RPOC_BUCAI 	 PANTHER 	 14
1407 	 sp|P57145|RPOC_BUCAI 	 Gene3D 	 1316
1407 	 sp|P57145|RPOC_BUCAI 	 Gene3D 	 1135
1407 	 sp|P57145|RPOC_BUCAI 	 CDD 	 15
1407 	 sp|P57145|RPOC_BUCAI 	 FunFam 	 1151
1407 	 sp|P57145|RPOC_BUCAI 	 SUPERFAMILY 	 16
1407 	 sp|P57145|RPOC_BUCAI 	 Pfam 	 674
57 	 sp|P57484|CSRA_BUCAI 	 Gene3D 	 1
57 	 sp|P57484|CSRA_BUCAI 	 FunFam 	 1
57 	 sp|P57484|CSRA_BUCAI 	 Pfam 	 1
57 	 sp|P57484|CSRA_BUCAI 	 NCBIfam 	 1
57 	 sp|P57484|CSRA_BUCAI 	 SUPERFAMILY 	 1
57 	 sp|P57484|CSRA_BUCAI 	 Hamap 	 1
57 	 sp|P57484|CSRA_BUCAI 	 PANTHER 	 1
399 	 sp|P57312|FTSW_BUCAI 	 ProSitePatterns 	 344
399 	 sp|P57312|FTSW_BUCAI 	 PANTHER 	 27
399 	 sp|P57312|FTSW_BUCAI 	 NCBIfam 	 30
399 	 sp|P57312|FTSW_BUCAI 	 Hamap 	 28
399 	 sp|P57312|FTSW_BUCAI 	 Pfam 	 32
816 	 sp|P57290|AKH_BUCAI 	 Gene3D 	 302
816 	 sp|P57290|AKH_BUCAI 	 Pfam 	 3
816 	 sp|P57290|AKH_BUCAI 	 SUPERFAMILY 	 1
816 	 sp|P57290|AKH_BUCAI 	 ProSiteProfiles 	 402
816 	 sp|P57290|AKH_BUCAI 	 Gene3D 	 626
816 	 sp|P57290|AKH_BUCAI 	 PANTHER 	 461
816 	 sp|P57290|AKH_BUCAI 	 Pfam 	 615
816 	 sp|P57290|AKH_BUCAI 	 Pfam 	 473
816 	 sp|P57290|AKH_BUCAI 	 SUPERFAMILY 	 306
816 	 sp|P57290|AKH_BUCAI 	 PIRSF 	 1
816 	 sp|P57290|AKH_BUCAI 	 CDD 	 398
816 	 sp|P57290|AKH_BUCAI 	 FunFam 	 626
816 	 sp|P57290|AKH_BUCAI 	 SUPERFAMILY 	 385
816 	 sp|P57290|AKH_BUCAI 	 SUPERFAMILY 	 464
816 	 sp|P57290|AKH_BUCAI 	 Gene3D 	 41
816 	 sp|P57290|AKH_BUCAI 	 FunFam 	 468
816 	 sp|P57290|AKH_BUCAI 	 Gene3D 	 4
816 	 sp|P57290|AKH_BUCAI 	 CDD 	 1
816 	 sp|P57290|AKH_BUCAI 	 Gene3D 	 467
816 	 sp|P57290|AKH_BUCAI 	 FunFam 	 304
816 	 sp|P57290|AKH_BUCAI 	 NCBIfam 	 4
816 	 sp|P57290|AKH_BUCAI 	 ProSitePatterns 	 661
816 	 sp|P57290|AKH_BUCAI 	 CDD 	 316
816 	 sp|P57290|AKH_BUCAI 	 SUPERFAMILY 	 615
816 	 sp|P57290|AKH_BUCAI 	 ProSitePatterns 	 3
179 	 sp|P57226|IF3_BUCAI 	 Pfam 	 15
179 	 sp|P57226|IF3_BUCAI 	 Gene3D 	 84
179 	 sp|P57226|IF3_BUCAI 	 FunFam 	 84
179 	 sp|P57226|IF3_BUCAI 	 Hamap 	 9
179 	 sp|P57226|IF3_BUCAI 	 PANTHER 	 11
179 	 sp|P57226|IF3_BUCAI 	 Pfam 	 91
179 	 sp|P57226|IF3_BUCAI 	 SUPERFAMILY 	 90
179 	 sp|P57226|IF3_BUCAI 	 ProSitePatterns 	 66
179 	 sp|P57226|IF3_BUCAI 	 FunFam 	 9
179 	 sp|P57226|IF3_BUCAI 	 Gene3D 	 10
179 	 sp|P57226|IF3_BUCAI 	 NCBIfam 	 11
179 	 sp|P57226|IF3_BUCAI 	 SUPERFAMILY 	 13
178 	 sp|P57576|RL6_BUCAI 	 PRINTS 	 71
178 	 sp|P57576|RL6_BUCAI 	 PRINTS 	 142
178 	 sp|P57576|RL6_BUCAI 	 PRINTS 	 100
178 	 sp|P57576|RL6_BUCAI 	 SUPERFAMILY 	 1
178 	 sp|P57576|RL6_BUCAI 	 Hamap 	 1
178 	 sp|P57576|RL6_BUCAI 	 PANTHER 	 1
178 	 sp|P57576|RL6_BUCAI 	 Pfam 	 11
178 	 sp|P57576|RL6_BUCAI 	 Pfam 	 91
178 	 sp|P57576|RL6_BUCAI 	 NCBIfam 	 2
178 	 sp|P57576|RL6_BUCAI 	 FunFam 	 83
178 	 sp|P57576|RL6_BUCAI 	 ProSitePatterns 	 155
178 	 sp|P57576|RL6_BUCAI 	 Gene3D 	 2
178 	 sp|P57576|RL6_BUCAI 	 PIRSF 	 1
178 	 sp|P57576|RL6_BUCAI 	 SUPERFAMILY 	 83
178 	 sp|P57576|RL6_BUCAI 	 Gene3D 	 83
111 	 sp|P57661|FER_BUCAI 	 NCBIfam 	 2
111 	 sp|P57661|FER_BUCAI 	 Gene3D 	 1
111 	 sp|P57661|FER_BUCAI 	 ProSitePatterns 	 42
111 	 sp|P57661|FER_BUCAI 	 PANTHER 	 19
111 	 sp|P57661|FER_BUCAI 	 SUPERFAMILY 	 6
111 	 sp|P57661|FER_BUCAI 	 Pfam 	 14
111 	 sp|P57661|FER_BUCAI 	 ProSiteProfiles 	 2
111 	 sp|P57661|FER_BUCAI 	 PRINTS 	 83
111 	 sp|P57661|FER_BUCAI 	 PRINTS 	 42
111 	 sp|P57661|FER_BUCAI 	 PRINTS 	 60
111 	 sp|P57661|FER_BUCAI 	 CDD 	 14
246 	 sp|P57482|BAMD_BUCAI 	 Hamap 	 1
246 	 sp|P57482|BAMD_BUCAI 	 NCBIfam 	 26
246 	 sp|P57482|BAMD_BUCAI 	 Gene3D 	 33
246 	 sp|P57482|BAMD_BUCAI 	 CDD 	 34
246 	 sp|P57482|BAMD_BUCAI 	 Pfam 	 35
281 	 sp|P57237|END4_BUCAI 	 SMART 	 3
281 	 sp|P57237|END4_BUCAI 	 Gene3D 	 1
281 	 sp|P57237|END4_BUCAI 	 ProSitePatterns 	 215
281 	 sp|P57237|END4_BUCAI 	 FunFam 	 1
281 	 sp|P57237|END4_BUCAI 	 CDD 	 4
281 	 sp|P57237|END4_BUCAI 	 NCBIfam 	 3
281 	 sp|P57237|END4_BUCAI 	 ProSiteProfiles 	 1
281 	 sp|P57237|END4_BUCAI 	 Pfam 	 22
281 	 sp|P57237|END4_BUCAI 	 SUPERFAMILY 	 1
281 	 sp|P57237|END4_BUCAI 	 ProSitePatterns 	 69
281 	 sp|P57237|END4_BUCAI 	 ProSitePatterns 	 175
281 	 sp|P57237|END4_BUCAI 	 PANTHER 	 3
281 	 sp|P57237|END4_BUCAI 	 Hamap 	 2
1342 	 sp|P57146|RPOB_BUCAI 	 FunFam 	 1009
1342 	 sp|P57146|RPOB_BUCAI 	 Pfam 	 27
1342 	 sp|P57146|RPOB_BUCAI 	 Gene3D 	 830
1342 	 sp|P57146|RPOB_BUCAI 	 FunFam 	 716
1342 	 sp|P57146|RPOB_BUCAI 	 FunFam 	 1252
1342 	 sp|P57146|RPOB_BUCAI 	 Coils 	 943
1342 	 sp|P57146|RPOB_BUCAI 	 Gene3D 	 425
1342 	 sp|P57146|RPOB_BUCAI 	 Pfam 	 513
1342 	 sp|P57146|RPOB_BUCAI 	 Gene3D 	 715
1342 	 sp|P57146|RPOB_BUCAI 	 Pfam 	 320
1342 	 sp|P57146|RPOB_BUCAI 	 Pfam 	 151
1342 	 sp|P57146|RPOB_BUCAI 	 FunFam 	 798
1342 	 sp|P57146|RPOB_BUCAI 	 NCBIfam 	 8
1342 	 sp|P57146|RPOB_BUCAI 	 FunFam 	 833
1342 	 sp|P57146|RPOB_BUCAI 	 Gene3D 	 1252
1342 	 sp|P57146|RPOB_BUCAI 	 CDD 	 27
1342 	 sp|P57146|RPOB_BUCAI 	 ProSitePatterns 	 1063
1342 	 sp|P57146|RPOB_BUCAI 	 FunFam 	 18
1342 	 sp|P57146|RPOB_BUCAI 	 SUPERFAMILY 	 12
1342 	 sp|P57146|RPOB_BUCAI 	 Pfam 	 717
1342 	 sp|P57146|RPOB_BUCAI 	 Hamap 	 13
1342 	 sp|P57146|RPOB_BUCAI 	 Gene3D 	 18
1342 	 sp|P57146|RPOB_BUCAI 	 Gene3D 	 590
1342 	 sp|P57146|RPOB_BUCAI 	 Gene3D 	 1002
1342 	 sp|P57146|RPOB_BUCAI 	 Pfam 	 591
1342 	 sp|P57146|RPOB_BUCAI 	 FunFam 	 592
1342 	 sp|P57146|RPOB_BUCAI 	 Coils 	 1004
1342 	 sp|P57146|RPOB_BUCAI 	 Pfam 	 1266
1342 	 sp|P57146|RPOB_BUCAI 	 PANTHER 	 601
250 	 sp|P57487|END1_BUCAI 	 Pfam 	 62
250 	 sp|P57487|END1_BUCAI 	 PANTHER 	 38
250 	 sp|P57487|END1_BUCAI 	 SUPERFAMILY 	 42
473 	 sp|P57498|CYSN_BUCAI 	 PANTHER 	 18
473 	 sp|P57498|CYSN_BUCAI 	 ProSiteProfiles 	 19
473 	 sp|P57498|CYSN_BUCAI 	 SUPERFAMILY 	 238
473 	 sp|P57498|CYSN_BUCAI 	 CDD 	 23
473 	 sp|P57498|CYSN_BUCAI 	 Gene3D 	 326
473 	 sp|P57498|CYSN_BUCAI 	 Gene3D 	 2
473 	 sp|P57498|CYSN_BUCAI 	 Hamap 	 13
473 	 sp|P57498|CYSN_BUCAI 	 ProSitePatterns 	 77
473 	 sp|P57498|CYSN_BUCAI 	 NCBIfam 	 27
473 	 sp|P57498|CYSN_BUCAI 	 FunFam 	 3
473 	 sp|P57498|CYSN_BUCAI 	 Pfam 	 20
473 	 sp|P57498|CYSN_BUCAI 	 CDD 	 326
473 	 sp|P57498|CYSN_BUCAI 	 NCBIfam 	 22
473 	 sp|P57498|CYSN_BUCAI 	 PRINTS 	 157
473 	 sp|P57498|CYSN_BUCAI 	 PRINTS 	 23
473 	 sp|P57498|CYSN_BUCAI 	 PRINTS 	 84
